Wavelength	I	Idark	R	Rdark	XCorrect	Ic	Rc	Ic/Rc
425	3.21336101010926		4.488928058235		1.00724053382874	3.21040897191877	4.52035718444785	0.710211348555395
424	3.19444400579032		4.46469103440607		1.00757789611816	3.19149196759983	4.49745053059276	0.709622472974526
423	3.20293437440874		4.48102139322754		1.0075786113739	3.19998233621825	4.51390784349118	0.708916186854026
422	3.42529350437961		4.79748290319349		1.00762593746185	3.42234146618912	4.83299468793279	0.708120262315651
421	3.37865142692926		4.74108817685633		1.00735676288605	3.37569938873877	4.77489400531786	0.70696844474018
420	3.31776559953583		4.66595420498858		1.00677537918091	3.31481356134534	4.6964952002941	0.705805801981393
419	3.22639881523295		4.54880164198014		1.00603270530701	3.22344677704246	4.57517139935339	0.704552134920677
418	3.16501123002902		4.47302765546651		1.00514030456543	3.16205919183853	4.49494950827184	0.703469346211686
417	3.07260977776152		4.35443823943646		1.00411832332611	3.06965773957103	4.37130144115061	0.702229709137386
416	2.96570303990745		4.21528216089094		1.00299537181854	2.96275100171696	4.22683991181061	0.700937594877548
415	2.88646948309514		4.11406203190086		1.00149786472321	2.88351744490465	4.11915734925216	0.700026049120984
414	2.81666178073736		4.0268385215072		1	2.81370974254687	4.02577312628975	0.698924071049194
413	2.7335688977686		3.91937459371395		0.998497366905212	2.73061685957811	3.91242141741923	0.697935260097653
412	2.68847787011675		3.86565384197548		0.99696147441864	2.68552583192626	3.85284579590113	0.697023959480358
411	2.62128819753366		3.77902850052475		0.99541437625885	2.61833615934317	3.76063878799841	0.696247714005198
410	2.56594569287199		3.70820682112024		0.993889927864075	2.5629936546815	3.68449052437244	0.695616839757795
409	2.5223378683392		3.65339150151505		0.992459297180176	2.51938583014871	3.62478500052892	0.695044210837633
408	2.48103221664878		3.59984799586962		0.991143047809601	2.47808017845829	3.56690835521455	0.694741757195843
407	2.42714061530162		3.52772968561092		0.989984571933746	2.42418857711113	3.49134323787921	0.694342667546973
406	2.40694012710109		3.50314157535761		0.989054381847382	2.4039880889106	3.46374379153096	0.694043276176628
405	2.37856601832775		3.46594076984219		0.98835152387619	2.37561398013726	3.42451485655144	0.693708183392012
404	2.34549151894819		3.421096482912		0.98790580034256	2.3425394807577	3.37866854888532	0.693332135681241
403	2.34734333778845		3.42580114597914		0.987770020961761	2.34439129959796	3.38285130431837	0.693022272839847
402	2.34445012490938		3.4228643173776		0.987930119037628	2.34149808671889	3.3804982164925	0.692648815874354
401	2.35793302280473		3.44263790128296		0.988417327404022	2.35498098461424	3.40170989851243	0.692293303918736
400	2.37188451200679		3.46249913167235		0.989213228225708	2.3689324738163	3.42409604072792	0.691841714028762
399	2.39189537618465		3.49028122384649		0.990361332893372	2.38894333799416	3.45558443879371	0.691328306487021
398	2.3988120509617		3.49787946600363		0.99182003736496	2.39586001277121	3.46821026234547	0.690805871484546
397	2.41746845957855		3.52137316708163		0.993634760379791	2.41451642138806	3.49790016935938	0.690275966861075
396	2.42715739996953		3.53217629203846		0.995735287666321	2.42420536177904	3.51605172462775	0.689468060096781
395	2.43859685304882		3.54408807177602		0.998149752616882	2.43564481485833	3.53646720812294	0.688722578641157
394	2.43477551517346		3.53278266410635		1.00085401535034	2.43182347698297	3.5347334096496	0.687979317009947
393	2.43561180667403		3.52789280816886		1.00385248661041	2.43265976848354	3.54041446833704	0.687111576974821
392	2.43640959719818		3.52164981502974		1.00708770751953	2.43345755900769	3.54553729247774	0.686343805823323
391	2.42284305672505		3.49526265693206		1.01059281826019	2.41989101853456	3.53121065827321	0.685286507296028
390	2.42584773200601		3.49240291573255		1.01432323455811	2.42289569381552	3.54134476674295	0.684173909462057
389	2.428118850161		3.48764474924765		1.01841080188751	2.42516681197051	3.55077007578234	0.682997423153672
388	2.43732767580779		3.49211421944464		1.02279090881348	2.4343756376173	3.57061299964354	0.681780870080384
387	2.45036981442756		3.50313025943968		1.02743101119995	2.44741777623707	3.59813004473566	0.68019158446422
386	2.46196893547496		3.51103803528699		1.03232741355896	2.45901689728447	3.6234409771857	0.678641355762987
385	2.48009334946504		3.52822898980814		1.03744542598724	2.47714131127455	3.65923973791684	0.676955184326009
384	2.48797787091791		3.53106647758977		1.04270827770233	2.48502583272742	3.68076134888781	0.675139080526995
383	2.51337173067972		3.55891329144335		1.04808735847473	2.51041969248923	3.72893540341028	0.673226918919898
382	2.52425250456202		3.56705002236786		1.05343794822693	2.52130046637153	3.7565435290341	0.671175629108129
381	2.53122235316698		3.56959605507254		1.05875039100647	2.52827031497649	3.77818323144014	0.669176204567713
380	2.53653144738405		3.56893736366892		1.06401991844177	2.53357940919356	3.79628684088241	0.667383555401903
379	2.55050467730869		3.5817251687936		1.06918001174927	2.5475526391182	3.82836985878228	0.665440574732902
378	2.54700810749844		3.5702853983315		1.07419371604919	2.54405606930795	3.8340336985422	0.663545568281069
377	2.55422899370005		3.57389031775069		1.07910001277924	2.55127695550956	3.85543541956359	0.661735103268402
376	2.54388310751093		3.55316507369288		1.08383882045746	2.54093106932044	3.84990352566612	0.659998634350401
375	2.53223204554576		3.53058787651747		1.08837628364563	2.52928000735527	3.84144856124101	0.658418293785032
374	2.5501423604156		3.55046479294195		1.09262192249298	2.54719032222511	3.87815159363717	0.656805248769608
373	2.54827191364573		3.54192529102295		1.09649527072906	2.54531987545524	3.88253613006493	0.655581761556633
372	2.54237129111072		3.52812641412496		1.09994697570801	2.53941925292023	3.87958010088492	0.654560335625239
371	2.54252806601243		3.52294338191911		1.10292184352875	2.53957602782194	3.8843561617763	0.653795872997549
370	2.54609245808804		3.5234919292802		1.10532486438751	2.54314041989755	3.89342563107788	0.653188390089652
369	2.54746532185208		3.52096735653638		1.10660874843597	2.54451328366159	3.89515430403247	0.653250958768791
368	2.54884974567467		3.51852831846019		1.10681164264679	2.54589770748418	3.89316891602347	0.653939698584822
367	2.56666197704881		3.53919146535028		1.10596835613251	2.56370993885832	3.91305547357437	0.655168309310093
366	2.56849674266648		3.5380658916243		1.10413634777069	2.56554470447599	3.90533081016578	0.65693402919869
365	2.57653126411875		3.54517729296308		1.10139167308807	2.57357922592826	3.9034553326694	0.659307973730112
364	2.59531040222731		3.56753971963153		1.09777045249939	2.59235836403682	3.9151701329395	0.662131727616772
363	2.61353503594355		3.58918119903725		1.0933381319046	2.61058299775306	3.92302383000571	0.665451730827048
362	2.61992318289068		3.59497685331096		1.08866059780121	2.61697114470019	3.91254979641269	0.668865900978338
361	2.6305032609734		3.60577214135376		1.08374333381653	2.62755122278291	3.9065769064887	0.67259682470826
360	2.65382308509897		3.63474676282002		1.07865250110626	2.65087104690848	3.91947949538773	0.676332418635665
359	2.67045200348956		3.65412933110194		1.07323324680328	2.66749996529907	3.9205896686893	0.680382338045299
358	2.6967663344391		3.6874935765741		1.06750047206879	2.69381429624861	3.9352638238459	0.684532071249029
357	2.70551323381821		3.69669350329515		1.06154263019562	2.70256119562772	3.92306678207365	0.68888992865913
356	2.72959571663214		3.72701446264665		1.05542421340942	2.72664367844165	3.93245686369503	0.693368998809468
355	2.73083360725219		3.72539938696951		1.04917573928833	2.7278815690617	3.90748086915312	0.698117703044039
354	2.75698148312427		3.75793957238636		1.04284334182739	2.75402944493378	3.91783122174386	0.702947444404698
353	2.77094929312705		3.77421381548539		1.03646063804626	2.76799725493656	3.91071981911416	0.707797383337872
352	2.78189842638408		3.7859642304775		1.03021442890167	2.77894638819359	3.89925739201804	0.712686060141151
351	2.79103202009759		3.79554021920877		1.02414131164551	2.7880799819071	3.88607842324832	0.717453349687312
350	2.79041672468989		3.7917666474465		1.01822805404663	2.7874646864994	3.85979835952931	0.722178836005132
349	2.80493455910453		3.80883321231972		1.01257145404816	2.80198252091404	3.85563699524101	0.726723632015284
348	2.82957316984593		3.83944368583022		1.00720965862274	2.82662113165544	3.86605168775302	0.731138991392609
347	2.83688178798079		3.84645999439593		1.00210988521576	2.8339297497903	3.85350794039204	0.735415572934302
346	2.83686384364492		3.84379114675034		0.997224271297455	2.83391180545443	3.83205938736835	0.739527110356347
345	2.84339514244695		3.84997502123735		0.992568254470825	2.84044310425646	3.82030550911453	0.743512029988098
344	2.83780188075055		3.84006397391367		0.988115131855011	2.83484984256006	3.79337258677962	0.747316478333783
343	2.83165678800166		3.82961960139681		0.983852922916412	2.82870474981117	3.76673424629349	0.750970088371553
342	2.85018974691199		3.85270310960536		0.979678153991699	2.8472377087215	3.77336532587635	0.754561899744026
341	2.84807805258449		3.84761379077804		0.97557407617569	2.845126014394	3.7525928974641	0.758176037778213
340	2.83754552088829		3.83183700861452		0.971529960632324	2.8345934826978	3.72170939475507	0.761637511701621
339	2.84082679528924		3.83477712090746		0.967750489711761	2.83787475709875	3.71007639995022	0.764910058762355
338	2.82898696379358		3.81801266784944		0.964221119880676	2.82603492560309	3.68038117374271	0.7678647379693
337	2.81448641453512		3.79833293159995		0.960908710956573	2.81153437634463	3.64882745354255	0.770530920450892
336	2.79944290873585		3.77790550248236		0.957793056964874	2.79649087054536	3.6174312320048	0.77305985689617
335	2.79658215435275		3.77496509722067		0.954874098300934	2.79363011616226	3.60359907502849	0.775233331454937
334	2.76286394159686		3.7310898288413		0.952098429203033	2.75991190340637	3.5513504041422	0.77714435055107
333	2.74826251343255		3.71327681621717		0.949490249156952	2.74531047524206	3.5247085470483	0.778875881111097
332	2.71722166883002		3.67349697018471		0.946872651576996	2.71426963063953	3.47732502312433	0.780562533726224
331	2.69334076072232		3.64505826180225		0.944192707538605	2.69038872253183	3.44063149095206	0.781946200750306
330	2.6617609146571		3.60552323998757		0.94150322675705	2.65880887646661	3.39360869156083	0.783475385090358
329	2.62273949147318		3.55671486615916		0.938952207565308	2.61978745328269	3.33858492006914	0.784699960014327
328	2.57640747261534		3.49813321356121		0.936473250389099	2.57345543442485	3.27491046667549	0.785809401695576
327	2.55819203079359		3.47775984938481		0.934103727340698	2.5552399926031	3.24759324846246	0.786810353732832
326	2.52017061981271		3.4299184921541		0.931833863258362	2.51721858162222	3.19512142786387	0.787831898866244
325	2.48014898911325		3.37991721061561		0.92963582277298	2.47719695092276	3.14110168743564	0.788639527599985
324	2.45446488277057		3.34899897343447		0.927536487579346	2.45151284458008	3.10533055178836	0.789453104491002
323	2.41153487805929		3.29411771144673		0.925504565238953	2.4085828398688	3.0477349522409	0.79028618879665
322	2.4042764430297		3.28759367582827		0.923396766185761	2.40132440483921	3.03476958629407	0.791270749411854
321	2.37961683619465		3.25675845866632		0.921315014362335	2.37666479800416	2.99951890151075	0.792348665249989
320	2.34187048624782		3.20760993591349		0.919252157211304	2.33891844805733	2.94762298622896	0.793493082047653
319	2.32217989794759		3.18306568552328		0.91720050573349	2.3192278597571	2.91853227551262	0.794655546288157
318	2.29510240782141		3.14748928185685		0.915248215198517	2.29215036963092	2.87975884650469	0.795952193154307
317	2.26041717846782		3.1021653562567		0.913403213024139	2.25746514027733	2.83255466832228	0.79697142848594
316	2.23824697591969		3.07305274650975		0.911677420139313	2.2352949377292	2.80066150312676	0.798131061263074
315	2.22593869960168		3.05867949217265		0.91012442111969	2.22298666141119	2.78280925999875	0.798828253651918
314	2.19371289406639		3.01583901382821		0.908680856227875	2.1907608558759	2.73946707309243	0.799703299008033
313	2.18121083112806		3.00131153585891		0.907345354557037	2.17825879293757	2.72225939823871	0.800165771985909
312	2.14483202267967		2.95362340128384		0.906164228916168	2.14187998448918	2.67550244889741	0.80055242908556
311	2.12000306770076		2.92236884818607		0.905046582221985	2.11705102951027	2.64391570574253	0.800725615008103
310	2.09021311420651		2.88377126533249		0.904029905796051	2.08726107601602	2.60605231619782	0.800928309475114
309	2.06318215728327		2.85011010824043		0.903232991695404	2.06023011909278	2.57335117961772	0.800602006990294
308	2.03392194011504		2.81307833348606		0.902658760547638	2.03096990192455	2.53828811350146	0.800133716547611
307	2.00121228448402		2.77224517935234		0.902284681797028	1.99826024629353	2.5003930697305	0.799178445374952
306	1.96804192328844		2.7306436658467		0.902169048786163	1.96508988509795	2.46254103200097	0.79799274796294
305	1.93890908649078		2.69504102927021		0.902248084545136	1.93595704830029	2.43063435563537	0.796482220294395
304	1.90579086152546		2.6544358902723		0.902596890926361	1.90283882333497	2.39492395931225	0.79452995404556
303	1.85676228506121		2.5915954608359		0.903273642063141	1.85381024687072	2.33995752724524	0.792240980994708
302	1.81370937995981		2.53771142784809		0.904157757759094	1.81075734176932	2.29352818909182	0.789507340865226
301	1.77831665549185		2.49489879374181		0.905234217643738	1.77536461730136	2.25750332544702	0.786428350864029
300	1.73255941690516		2.43701255129733		0.906607747077942	1.72960737871467	2.2084485631745	0.783177569790655
299	1.69609927300788		2.39211350362518		0.908673107624054	1.69314723481739	2.17268111514547	0.779289341180668
298	1.6438242488027		2.32481089158942		0.911526620388031	1.64087221061221	2.11815587894985	0.774670186891877
297	1.59763185396774		2.26677425852054		0.915090441703796	1.59467981577725	2.07332852449223	0.769139958737508
296	1.55488833607213		2.21369485199436		0.919314444065094	1.55193629788164	2.03410221897891	0.762958853985563
295	1.4973470277083		2.13861113647406		0.924185037612915	1.49439498951781	1.97548779128257	0.756468856002188
294	1.45123394195506		2.08045043114006		0.92966890335083	1.44828190376457	1.93313960599029	0.749186400856268
293	1.41046981858279		2.02941833905881		0.935736358165741	1.4075177803923	1.89800359674487	0.741578036420073
292	1.36663887393371		1.97433015568518		0.941912829875946	1.36368683574322	1.85864339462664	0.733700095287593
291	1.30743360073278		1.89647900853533		0.948141813278198	1.30448156254229	1.79712090024339	0.725873012976269
290	1.26578686017654		1.84482264887845		0.954356729984283	1.26283482198605	1.75960214348871	0.717682020710808
289	1.20840562261286		1.77040929468361		0.960317194461823	1.20545358442237	1.69913136957348	0.709452845146967
288	1.15471319118678		1.70074791800883		0.966049432754517	1.15176115299629	1.64197733700538	0.701447655237955
287	1.09916687793216		1.63011108510017		0.971447765827179	1.09621483974167	1.58253279586696	0.692696443703801
286	1.05919246250352		1.57999792459484		0.976440906524658	1.05624042431303	1.54173431032653	0.685098863817411
285	1.00023138485825		1.500561058152		0.980991721153259	0.997279346667763	1.47099283124401	0.677963430878428
284	0.955898807520749		1.44463497042381		0.985033094882965	0.952946769330259	1.42196380634441	0.670162464809916
283	0.900874093079972		1.37316723541886		0.988470375537872	0.897922054889482	1.35628202126009	0.662046713599614
282	0.84809226803453		1.30414046567514		0.99136483669281	0.84514022984404	1.29182280442276	0.654223030395941
281	0.810579545406103		1.25597649492033		0.994289815425873	0.807627507215613	1.24774532569945	0.647269511318649
280	0.768451473980201		1.20158470284031		0.996498048305511	0.765499435789711	1.19631514699926	0.639881086275493
279	0.722092958235264		1.13984564363876		0.997329711914063	0.719140920044774	1.13573937709145	0.633191852418154
278	0.682434483662287		1.08771283745059		0.996792435646057	0.679482445471796	1.08316195063213	0.627313805728917
277	0.654515663583415		1.05197094611391		0.994845390319824	0.651563625392925	1.04548854297086	0.623214505575969
276	0.620216373254159		1.0058666234832		0.991526782512665	0.617264335063669	0.996287328927106	0.619564574537344
275	0.591692148514621		0.967316370341337		0.98714405298233	0.588740110324131	0.95382890378192	0.617238697621537
274	0.567575482961572		0.935787894515171		0.981024265289307	0.564623444771082	0.916985453122928	0.615738715208812
273	0.541188919956656		0.899513122016075		0.973790049552917	0.538236881766166	0.874899456399936	0.615198555478501
272	0.518449994876618		0.867943970836066		0.966205596923828	0.515497956686128	0.83758293161606	0.615459003792627
271	0.501859350106486		0.846529720738528		0.958207666873932	0.498907311915996	0.810130398782692	0.615835811945407
270	0.482478754785977		0.819487716452051		0.950019478797913	0.479526716595487	0.777517147055871	0.616741017752795
269	0.464737275364681		0.794929881161996		0.940902948379517	0.461785237174191	0.74694943543901	0.618228243124359
268	0.447949906657346		0.771163589447879		0.930690288543701	0.444997868466856	0.716722910595299	0.620878531840496
267	0.428422962765645		0.742686506736961		0.919503927230835	0.425470924575155	0.681923524559485	0.623927624215641
266	0.414891142141005		0.72401329971929		0.90767240524292	0.411939103950515	0.656199863344511	0.627764690243836
265	0.399354310538048		0.701929635867103		0.895065128803253	0.396402272347558	0.627319141830673	0.631898894700962
264	0.381652589417374		0.675270108385738		0.881875455379486	0.378700551226884	0.594564588444277	0.636937615504116
263	0.364401072762675		0.649537056425574		0.867875158786774	0.361449034572185	0.562792445939721	0.642242157263957
262	0.344972549585913		0.619447675137114		0.853933274745941	0.342020511395423	0.528057205336657	0.647695946459762
261	0.327388643100999		0.592555025403263		0.840081334114075	0.324436604910509	0.496899397641136	0.652922113511636
260	0.312051376621757		0.568958811203115		0.826263844966888	0.309099338431267	0.469229797423694	0.658737659305475
259	0.294751814618128		0.541575864535188		0.812270641326904	0.291799776427638	0.439040785556623	0.664630225772054
258	0.277953882251168		0.514682433551341		0.798195481300354	0.275001844060678	0.40996679911698	0.670790524142441
257	0.257212628671936		0.480302582919673		0.783925712108612	0.254260590481446	0.375686353638391	0.676789529401377
256	0.238785478782188		0.449816570773422		0.769569635391235	0.235833440591698	0.345345278553996	0.682891747005093
255	0.220798009371641		0.419440536348901		0.755290687084198	0.217845971181151	0.315994847804119	0.689397224970549
254	0.20161428294683		0.38643233945931		0.74089515209198	0.19866224475634	0.285516500765293	0.695799522002582
253	0.185894170399782		0.359089585967493		0.726562559604645	0.182942132209292	0.26012697243173	0.703280134693854
252	0.168831278317083		0.329135672207788		0.712423503398895	0.165879240126593	0.2337249760945	0.70971978647042
251	0.151623832096778		0.298224072599859		0.698560178279877	0.148671793906288	0.207583218649666	0.716203337020215
250	0.135217951425028		0.268385744166841		0.685073912143707	0.132265913234538	0.183134197250378	0.722234925100885
249	0.121737042131361		0.243755776003539		0.672394156455994	0.118785003940871	0.163183593868644	0.727922465272382
248	0.106760809853251		0.215678732963874		0.660330295562744	0.103808771662761	0.141715688745801	0.732514322030819
247	0.0932840858546722		0.189956684116459		0.649188280105591	0.0903320476641822	0.122626010967274	0.736646711017044
246	0.0805633991836998		0.165351298243708		0.638841569423676	0.0776113609932098	0.104952664123478	0.739489193927454
245	0.0688763611902378		0.142260793498937		0.629273355007172	0.0659243229997478	0.088850501988163	0.741969055037308
244	0.0588035489593685		0.122144911277985		0.620452105998993	0.0558515107688785	0.0751240407330961	0.743457223864065
243	0.0504780940899865		0.105233068236431		0.612405002117157	0.0475260558994965	0.0637928040157264	0.745006535341827
242	0.0418012436150139		0.0872660602897298		0.604725062847137	0.0388492054245239	0.0521277026032976	0.745269856225476
241	0.0350266294987124		0.0729941136304491		0.597591400146484	0.0320745913082224	0.0429839835471645	0.746198668930447
240	0.0288395840446138		0.0597567328926326		0.5909064412117	0.0258875458541238	0.0346810894755945	0.746445577274646
239	0.0235135523810201		0.0481367259963148		0.585129261016846	0.0205615141905301	0.0275428129937149	0.746529201473434
238	0.0188715909203814		0.0378596479810445		0.580361843109131	0.0159195527298914	0.0213539803497012	0.74550751050561
237	0.0153673451286433		0.0299974804633269		0.576576828956604	0.0124153069381533	0.0166815699661681	0.744252906850665
236	0.0121509643545996		0.0227066242741217		0.573699116706848	0.0091989261641096	0.0124155539942614	0.740919508574605
235	0.00983039413338814		0.0173611233017526		0.571782350540161	0.00687835594289814	0.00931760970780411	0.738210352075282
234	0.00791540743526002		0.0128874206028013		0.57062304019928	0.00496336924477002	0.00674592006670044	0.735758680164394
233	0.00649325883178127		0.00954458757401381		0.570354223251343	0.00354122064129126	0.00483614317032491	0.732240654706125
232	0.00534369957696001		0.00682232238904489		0.570547640323639	0.00239166138647	0.00328460121326674	0.728143610496737
231	0.00454243829819453		0.00491397688809482		0.57109123468399	0.00159040010770452	0.00219789125806896	0.723602726870951
230	0.00393746355390778		0.0034529562812161		0.571752786636353	9.85425363417781E-4	0.00136509469147095	0.721873266063281
229	0.00358047665118995		0.00263459619423036		0.572721183300018	6.28438460699943E-4	8.98714640255421E-4	0.699263628910436
228	0.00334285138701799		0.00210668396107979		0.573930561542511	3.90813196527987E-4	5.97627433357562E-4	0.653941192646292
227	0.00318389419237117		0.00180004247899818		0.575346171855927	2.31856001881167E-4	4.22676489594404E-4	0.548542461170842
226	0.0030893928404386		0.00163220996204491		0.576763689517975	1.37354649948595E-4	3.26918163363961E-4	0.420149949868881
225	0.00302272537930973		0.00150680498474754		0.578149497509003	7.0687188819721E-5	2.55200835156847E-4	0.276986510550706
224	0.00299329007860032		0.0014915028512485		0.579387187957764	4.12518881103118E-5	2.46881303712056E-4	0.167091989105926
223	0.00297624529602987		0.00143713020704132		0.580534398555756	2.42071055398699E-5	2.15804948602732E-4	0.112171225435761
222	0.00296896113163027		0.00142479104426409		0.58147257566452	1.69229411402651E-5	2.08978817098869E-4	0.0809792177752575
221	0.00296099423179028		0.00143621930502165		0.581946015357971	8.95604130027317E-6	2.15799600159275E-4	0.041501658453783
220	0.00295576189767422		0.00143248948478509		0.582134544849396	3.72370718421762E-6	2.13698254230132E-4	0.017425070680304
219	0.00295451711427771		0.00142756738092292		0.581809818744659	2.47892378770235E-6	2.10715320782739E-4	0.0117643262886341
218	0.0029587498069793		0.00142700313951587		0.580984652042389	6.7116164892949E-6	2.10088652775413E-4	0.0319465920725841
217	0.00296044043311695		0.00139413904586667		0.5796879529953	8.40224262694872E-6	1.90568836952905E-4	0.0440903285201093
216	0.00295963815460148		0.00140794186029516		0.578112661838531	7.59996411147778E-6	1.9803055149728E-4	0.0383777354252441
215	0.00295635732423129		0.00143095802689021		0.576173782348633	4.31913374128673E-6	2.10627706599372E-4	0.0205060094468104
214	0.0029578693271702		0.00137113565850742		0.574141442775726	5.83113668019102E-6	1.75538257941816E-4	0.0332186085732024
213	0.00296092604407693		0.00137894381925808		0.571758449077606	8.88785358692246E-6	1.79274062278469E-4	0.0495769074118309
212	0.00295760039101404		0.0014295839252569		0.569585084915161	5.5622005240394E-6	2.07436456059574E-4	0.0268139970654048
211	0.00295402048837942		0.00137616662429237		0.567762553691864	1.98229788941819E-6	1.76444367561479E-4	0.0112346906666063
210	0.00295943139801051		0.00139481634536348		0.566433131694794	7.39320752050692E-6	1.86595041128709E-4	0.0396216720218585
209	0.00295868214378682		0.00141336168678107		0.565181851387024	6.64395329681667E-6	1.96664333355393E-4	0.0337832141876502
208	0.00296022437820143		0.0013763567869503		0.564613461494446	8.18618771143004E-6	1.75573088145563E-4	0.0466255267130866
207	0.00295835312614897		0.00140554050837605		0.565125823020935	6.31493565897076E-6	1.92224887479528E-4	0.0328518109271532
206	0.00296160587081066		0.00137284783768454		0.566903233528137	9.56768032065597E-6	1.74295884565902E-4	0.0548933231813536
205	0.00296383723028356		0.00138523473186112		0.570063889026642	1.17990397935515E-5	1.82328957447828E-4	0.0647129230524324
204	0.00296136440047471		0.00138405718250364		0.569904208183289	9.32620998470675E-6	1.8160679487026E-4	0.0513538603628207
203	0.00295721672783809		0.00139589256682524		0.576074004173279	5.17853734808204E-6	1.90390931421468E-4	0.0271994958447802
202	0.0029587772727995		0.00140862798127936		0.584507882595062	6.73908230949772E-6	2.0062225602134E-4	0.0335909008459205
201	0.00296006697425614		0.00143456172369893		0.594280779361725	8.0287837661364E-6	2.19388559046017E-4	0.0365961825951568
200	0.00295880125770846		0.00138874225061541		0.606048941612244	6.76306721845944E-6	1.9596412722148E-4	0.0345117614858957
